antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'sepal_length_高', 'sepal_width_中'})","frozenset({'petal_length_高', 'Iris-virginica'})",0.16666666666666666,0.29333333333333333,0.12,0.72,2.4545454545454546,1.0,0.07111111111111111,2.5238095238095237,0.711111111111111,0.35294117647058826,0.6037735849056604,0.5645454545454545
"frozenset({'sepal_length_高', 'sepal_width_中'})",frozenset({'petal_width_高'}),0.16666666666666666,0.32,0.12,0.72,2.25,1.0,0.06666666666666667,2.428571428571428,0.6666666666666666,0.3272727272727272,0.5882352941176471,0.5475
"frozenset({'sepal_length_高', 'sepal_width_中'})","frozenset({'petal_length_高', 'petal_width_高'})",0.16666666666666666,0.2733333333333333,0.12,0.72,2.6341463414634148,1.0,0.07444444444444445,2.595238095238095,0.7444444444444445,0.37500000000000006,0.6146788990825688,0.5795121951219512
frozenset({'sepal_length_高'}),"frozenset({'petal_width_高', 'Iris-virginica'})",0.28,0.30666666666666664,0.2,0.7142857142857143,2.329192546583851,1.0,0.11413333333333334,2.4266666666666667,0.7925925925925926,0.5172413793103449,0.5879120879120879,0.6832298136645963
frozenset({'sepal_length_高'}),"frozenset({'petal_length_高', 'petal_width_高', 'Iris-virginica'})",0.28,0.26666666666666666,0.2,0.7142857142857143,2.678571428571429,1.0,0.12533333333333335,2.566666666666667,0.8703703703703706,0.576923076923077,0.6103896103896104,0.7321428571428572
"frozenset({'petal_width_中', 'sepal_length_中'})","frozenset({'Iris-versicolor', 'sepal_width_低'})",0.23333333333333334,0.22666666666666666,0.16666666666666666,0.7142857142857142,3.1512605042016806,1.0,0.11377777777777777,2.7066666666666657,0.8904347826086957,0.5681818181818181,0.6305418719211822,0.7247899159663864
frozenset({'petal_width_中'}),frozenset({'sepal_width_低'}),0.3466666666666667,0.38,0.24666666666666667,0.7115384615384616,1.8724696356275303,1.0,0.11493333333333333,2.1493333333333333,0.7131825703254274,0.513888888888889,0.5347394540942928,0.6803306342780027
"frozenset({'petal_width_中', 'Iris-versicolor'})",frozenset({'sepal_width_低'}),0.32,0.38,0.22666666666666666,0.7083333333333333,1.864035087719298,1.0,0.10506666666666666,2.125714285714285,0.6816608996539792,0.47887323943661975,0.5295698924731181,0.6524122807017543
"frozenset({'Iris-versicolor', 'sepal_width_低'})","frozenset({'petal_length_中', 'sepal_length_中'})",0.22666666666666666,0.24666666666666667,0.16,0.7058823529411765,2.8616852146263914,1.0,0.1040888888888889,2.5613333333333337,0.8412356321839081,0.5106382978723404,0.6095783446121812,0.6772655007949127
"frozenset({'petal_width_中', 'Iris-versicolor', 'sepal_width_低'})","frozenset({'petal_length_中', 'sepal_length_中'})",0.22666666666666666,0.24666666666666667,0.16,0.7058823529411765,2.8616852146263914,1.0,0.1040888888888889,2.5613333333333337,0.8412356321839081,0.5106382978723404,0.6095783446121812,0.6772655007949127
"frozenset({'Iris-versicolor', 'sepal_width_低'})","frozenset({'petal_width_中', 'petal_length_中', 'sepal_length_中'})",0.22666666666666666,0.20666666666666667,0.16,0.7058823529411765,3.4155597722960156,1.0,0.11315555555555556,2.697333333333334,0.9145114942528736,0.5853658536585367,0.62926347009392,0.7400379506641366
"frozenset({'petal_length_高', 'Iris-virginica'})",frozenset({'sepal_length_高'}),0.29333333333333333,0.28,0.20666666666666667,0.7045454545454546,2.516233766233766,1.0,0.12453333333333333,2.436923076923077,0.8527084601339013,0.5636363636363636,0.5896464646464646,0.7213203463203464
"frozenset({'petal_width_中', 'petal_length_中'})",frozenset({'sepal_width_低'}),0.31333333333333335,0.38,0.22,0.7021276595744681,1.8477043673012319,1.0,0.10093333333333332,2.0814285714285714,0.6681376875551632,0.46478873239436613,0.5195607412491421,0.6405375139977604
"frozenset({'petal_width_中', 'petal_length_中'})","frozenset({'Iris-versicolor', 'sepal_width_低'})",0.31333333333333335,0.22666666666666666,0.22,0.7021276595744681,3.097622027534418,1.0,0.14897777777777776,2.5961904761904764,0.9861724036481317,0.6874999999999999,0.6148202494497432,0.8363579474342929
"frozenset({'petal_width_中', 'Iris-versicolor', 'petal_length_中'})",frozenset({'sepal_width_低'}),0.31333333333333335,0.38,0.22,0.7021276595744681,1.8477043673012319,1.0,0.10093333333333332,2.0814285714285714,0.6681376875551632,0.46478873239436613,0.5195607412491421,0.6405375139977604
